city_id,admin_code_6,city_code_12,city_name_cn,province_code,province_name,prefecture_type,sample_tier,metric_year,roster_year,roster_source_year,valid_from,valid_to,roster_version_status,source_doc_id,source_locator,system_valid_from,system_valid_to,note
CN-350500,350500,350500000000,泉州市,35,福建省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=350500000000, parent=350000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-350600,350600,350600000000,漳州市,35,福建省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=350600000000, parent=350000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-350700,350700,350700000000,南平市,35,福建省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=350700000000, parent=350000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-350800,350800,350800000000,龙岩市,35,福建省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=350800000000, parent=350000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-350900,350900,350900000000,宁德市,35,福建省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=350900000000, parent=350000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-360100,360100,360100000000,南昌市,36,江西省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=360100000000, parent=360000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-360200,360200,360200000000,景德镇市,36,江西省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=360200000000, parent=360000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-360300,360300,360300000000,萍乡市,36,江西省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=360300000000, parent=360000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-360400,360400,360400000000,九江市,36,江西省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=360400000000, parent=360000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-360500,360500,360500000000,新余市,36,江西省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=360500000000, parent=360000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-360600,360600,360600000000,鹰潭市,36,江西省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=360600000000, parent=360000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-360700,360700,360700000000,赣州市,36,江西省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=360700000000, parent=360000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-360800,360800,360800000000,吉安市,36,江西省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=360800000000, parent=360000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-360900,360900,360900000000,宜春市,36,江西省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=360900000000, parent=360000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-361000,361000,361000000000,抚州市,36,江西省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=361000000000, parent=360000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-361100,361100,361100000000,上饶市,36,江西省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=361100000000, parent=360000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-370100,370100,370100000000,济南市,37,山东省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=370100000000, parent=370000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-370200,370200,370200000000,青岛市,37,山东省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=370200000000, parent=370000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-370300,370300,370300000000,淄博市,37,山东省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=370300000000, parent=370000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-370400,370400,370400000000,枣庄市,37,山东省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=370400000000, parent=370000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-370500,370500,370500000000,东营市,37,山东省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=370500000000, parent=370000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-370600,370600,370600000000,烟台市,37,山东省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=370600000000, parent=370000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-370700,370700,370700000000,潍坊市,37,山东省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=370700000000, parent=370000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-370800,370800,370800000000,济宁市,37,山东省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=370800000000, parent=370000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-370900,370900,370900000000,泰安市,37,山东省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=370900000000, parent=370000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-371000,371000,371000000000,威海市,37,山东省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=371000000000, parent=370000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-371100,371100,371100000000,日照市,37,山东省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=371100000000, parent=370000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-371300,371300,371300000000,临沂市,37,山东省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=371300000000, parent=370000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-371400,371400,371400000000,德州市,37,山东省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=371400000000, parent=370000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-371500,371500,371500000000,聊城市,37,山东省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=371500000000, parent=370000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-371600,371600,371600000000,滨州市,37,山东省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=371600000000, parent=370000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-371700,371700,371700000000,菏泽市,37,山东省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=371700000000, parent=370000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-410100,410100,410100000000,郑州市,41,河南省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=410100000000, parent=410000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-410200,410200,410200000000,开封市,41,河南省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=410200000000, parent=410000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-410300,410300,410300000000,洛阳市,41,河南省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=410300000000, parent=410000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-410400,410400,410400000000,平顶山市,41,河南省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=410400000000, parent=410000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-410500,410500,410500000000,安阳市,41,河南省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=410500000000, parent=410000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-410600,410600,410600000000,鹤壁市,41,河南省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=410600000000, parent=410000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-410700,410700,410700000000,新乡市,41,河南省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=410700000000, parent=410000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-410800,410800,410800000000,焦作市,41,河南省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=410800000000, parent=410000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-410900,410900,410900000000,濮阳市,41,河南省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=410900000000, parent=410000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-411000,411000,411000000000,许昌市,41,河南省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=411000000000, parent=410000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-411100,411100,411100000000,漯河市,41,河南省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=411100000000, parent=410000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-411200,411200,411200000000,三门峡市,41,河南省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=411200000000, parent=410000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-411300,411300,411300000000,南阳市,41,河南省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=411300000000, parent=410000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-411400,411400,411400000000,商丘市,41,河南省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=411400000000, parent=410000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-411500,411500,411500000000,信阳市,41,河南省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=411500000000, parent=410000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-411600,411600,411600000000,周口市,41,河南省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=411600000000, parent=410000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-411700,411700,411700000000,驻马店市,41,河南省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=411700000000, parent=410000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-419000,419000,419000000000,省直辖县级行政区划,41,河南省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=419000000000, parent=410000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-420100,420100,420100000000,武汉市,42,湖北省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=420100000000, parent=420000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-420200,420200,420200000000,黄石市,42,湖北省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=420200000000, parent=420000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-420300,420300,420300000000,十堰市,42,湖北省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=420300000000, parent=420000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-420500,420500,420500000000,宜昌市,42,湖北省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=420500000000, parent=420000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-420600,420600,420600000000,襄阳市,42,湖北省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=420600000000, parent=420000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-420700,420700,420700000000,鄂州市,42,湖北省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=420700000000, parent=420000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-420800,420800,420800000000,荆门市,42,湖北省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=420800000000, parent=420000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
CN-420900,420900,420900000000,孝感市,42,湖北省,地级市,core,2026,2026,2024,2026-01-01,,carry_forward,SRC-ADMIN-DIVISION-2024,"level=2, code=420900000000, parent=420000000000",2026-08-01T00:00:00+08:00,,2025—2026沿用最近可用行政区划版本，仅用于前向面板占位。
